"taxon","id","cover"
"uncultured Xanthomonadaceae","Xixon26",11
"uncultured Xanthomonadaceae","Xixon28",42
"uncultured Xanthomonadaceae","Xixon29",97
"uncultured Xanthomonadaceae","Xixon30",27
"uncultured Xanthomonadales","Xixon11",25
"uncultured Xanthomonadales","Xixon13",9
"uncultured Xanthomonadales","Xixon14",44
"uncultured Xanthomonadales","Xixon15",17
"uncultured Xanthomonadales","Xixon18",12
"uncultured Xanthomonadales","Xixon25",10
"uncultured Xanthomonadales","Xixon28",44
"uncultured Xiphinematobacteriaceae","Xixon04",36
"uncultured Xiphinematobacteriaceae","Xixon06",43
"uncultured Xiphinematobacteriaceae","Xixon09",94
"uncultured Xiphinematobacteriaceae","Xixon10",36
"uncultured Xiphinematobacteriaceae","Xixon15",54
"uncultured Xiphinematobacteriaceae","Xixon20",59
"uncultured Xiphinematobacteriaceae","Xixon22",31
"uncultured Xiphinematobacteriaceae","Xixon23",13
"uncultured Zavarzinella","Xixon01",173
"uncultured Zavarzinella","Xixon02",301
"uncultured Zavarzinella","Xixon03",107
"uncultured Zavarzinella","Xixon04",120
"uncultured Zavarzinella","Xixon05",110
"uncultured Zavarzinella","Xixon06",59
"uncultured Zavarzinella","Xixon07",57
"uncultured Zavarzinella","Xixon08",63
"uncultured Zavarzinella","Xixon09",69
"uncultured Zavarzinella","Xixon10",190
"uncultured Zavarzinella","Xixon11",155
"uncultured Zavarzinella","Xixon12",101
"uncultured Zavarzinella","Xixon13",79
"uncultured Zavarzinella","Xixon14",174
"uncultured Zavarzinella","Xixon15",148
"uncultured Zavarzinella","Xixon16",73
"uncultured Zavarzinella","Xixon17",201
"uncultured Zavarzinella","Xixon18",101
"uncultured Zavarzinella","Xixon19",114
"uncultured Zavarzinella","Xixon20",50
"uncultured Zavarzinella","Xixon21",92
"uncultured Zavarzinella","Xixon22",141
"uncultured Zavarzinella","Xixon23",40
"uncultured Zavarzinella","Xixon24",66
"uncultured Zavarzinella","Xixon25",62
"uncultured Zavarzinella","Xixon26",66
"uncultured Zavarzinella","Xixon27",185
"uncultured Zavarzinella","Xixon28",99
"uncultured Zavarzinella","Xixon29",144
"uncultured Zavarzinella","Xixon30",103
"uncultured actinobacterium","Xixon01",50
"uncultured actinobacterium","Xixon02",78
"uncultured actinobacterium","Xixon03",159
"uncultured actinobacterium","Xixon04",13
"uncultured actinobacterium","Xixon05",96
"uncultured actinobacterium","Xixon06",97
"uncultured actinobacterium","Xixon07",118
"uncultured actinobacterium","Xixon10",51
"uncultured actinobacterium","Xixon11",216
"uncultured actinobacterium","Xixon12",500
"uncultured actinobacterium","Xixon13",35
"uncultured actinobacterium","Xixon14",293
"uncultured actinobacterium","Xixon15",223
"uncultured actinobacterium","Xixon16",190
"uncultured actinobacterium","Xixon17",487
"uncultured actinobacterium","Xixon18",218
"uncultured actinobacterium","Xixon19",97
"uncultured actinobacterium","Xixon20",62
"uncultured actinobacterium","Xixon21",225
"uncultured actinobacterium","Xixon22",113
"uncultured actinobacterium","Xixon23",156
"uncultured actinobacterium","Xixon24",45
"uncultured actinobacterium","Xixon25",333
"uncultured actinobacterium","Xixon26",210
"uncultured actinobacterium","Xixon27",115
"uncultured actinobacterium","Xixon28",69
"uncultured actinobacterium","Xixon29",237
"uncultured actinobacterium","Xixon30",59
"uncultured anaerobic","Xixon01",23
"uncultured anaerobic","Xixon04",106
"uncultured anaerobic","Xixon05",32
"uncultured anaerobic","Xixon06",39
"uncultured anaerobic","Xixon07",28
"uncultured anaerobic","Xixon09",18
"uncultured anaerobic","Xixon10",84
"uncultured anaerobic","Xixon11",12
"uncultured anaerobic","Xixon13",22
"uncultured anaerobic","Xixon14",16
"uncultured anaerobic","Xixon16",14
"uncultured anaerobic","Xixon17",18
"uncultured anaerobic","Xixon19",27
"uncultured anaerobic","Xixon21",15
"uncultured anaerobic","Xixon24",27
"uncultured anaerobic","Xixon29",44
"uncultured archaeon","Xixon01",21
"uncultured archaeon","Xixon08",27
"uncultured archaeon","Xixon21",11
"uncultured archaeon","Xixon23",17
"uncultured bacterium","Xixon01",10319
"uncultured bacterium","Xixon02",5045
"uncultured bacterium","Xixon03",5679
"uncultured bacterium","Xixon04",4949
"uncultured bacterium","Xixon05",6305
"uncultured bacterium","Xixon06",7605
"uncultured bacterium","Xixon07",12790
"uncultured bacterium","Xixon08",11808
"uncultured bacterium","Xixon09",6579
"uncultured bacterium","Xixon10",6404
"uncultured bacterium","Xixon11",7186
"uncultured bacterium","Xixon12",9917
"uncultured bacterium","Xixon13",4854
"uncultured bacterium","Xixon14",4620
"uncultured bacterium","Xixon15",6624
"uncultured bacterium","Xixon16",6231
"uncultured bacterium","Xixon17",9412
"uncultured bacterium","Xixon18",8628
"uncultured bacterium","Xixon19",5883
"uncultured bacterium","Xixon20",5484
"uncultured bacterium","Xixon21",7079
"uncultured bacterium","Xixon22",6494
"uncultured bacterium","Xixon23",11722
"uncultured bacterium","Xixon24",3846
"uncultured bacterium","Xixon25",6452
"uncultured bacterium","Xixon26",5979
"uncultured bacterium","Xixon27",6496
"uncultured bacterium","Xixon28",7112
"uncultured bacterium","Xixon29",4153
"uncultured bacterium","Xixon30",8717
"uncultured beta","Xixon01",249
"uncultured beta","Xixon02",14
"uncultured beta","Xixon03",13
"uncultured beta","Xixon05",355
"uncultured beta","Xixon06",59
"uncultured beta","Xixon07",781
"uncultured beta","Xixon08",698
"uncultured beta","Xixon09",115
"uncultured beta","Xixon10",62
"uncultured beta","Xixon12",697
"uncultured beta","Xixon13",70
"uncultured beta","Xixon14",120
"uncultured beta","Xixon15",99
"uncultured beta","Xixon16",10
"uncultured beta","Xixon18",278
"uncultured beta","Xixon21",47
"uncultured beta","Xixon22",14
"uncultured beta","Xixon23",27
"uncultured beta","Xixon25",283
"uncultured beta","Xixon26",290
"uncultured beta","Xixon27",200
"uncultured beta","Xixon28",267
"uncultured beta","Xixon30",178
"uncultured candidate","Xixon02",71
"uncultured candidate","Xixon24",47
"uncultured compost","Xixon02",49
"uncultured compost","Xixon23",216
"uncultured crenarchaeote","Xixon03",17
"uncultured cyanobacterium","Xixon20",56
"uncultured deep-sea","Xixon23",20
"uncultured delta","Xixon02",46
"uncultured delta","Xixon03",11
"uncultured delta","Xixon04",27
"uncultured delta","Xixon05",22
"uncultured delta","Xixon06",51
"uncultured delta","Xixon07",29
"uncultured delta","Xixon08",28
"uncultured delta","Xixon09",20
"uncultured delta","Xixon11",37
"uncultured delta","Xixon12",44
"uncultured delta","Xixon13",39
"uncultured delta","Xixon14",36
"uncultured delta","Xixon15",55
"uncultured delta","Xixon16",15
"uncultured delta","Xixon17",45
"uncultured delta","Xixon18",44
"uncultured delta","Xixon19",81
"uncultured delta","Xixon20",31
"uncultured delta","Xixon23",21
"uncultured delta","Xixon25",33
"uncultured delta","Xixon26",55
"uncultured delta","Xixon27",31
"uncultured delta","Xixon28",134
"uncultured delta","Xixon29",37
"uncultured endolithic","Xixon04",22
"uncultured endolithic","Xixon09",18
"uncultured endolithic","Xixon10",17
"uncultured endolithic","Xixon11",60
"uncultured endolithic","Xixon13",22
"uncultured endolithic","Xixon16",35
"uncultured endolithic","Xixon17",16
"uncultured endolithic","Xixon19",44
"uncultured endolithic","Xixon20",38
"uncultured endolithic","Xixon21",45
"uncultured endolithic","Xixon22",41
"uncultured endolithic","Xixon23",83
"uncultured endolithic","Xixon26",18
"uncultured endolithic","Xixon28",12
"uncultured eubacterium","Xixon01",40
"uncultured eubacterium","Xixon03",63
"uncultured eubacterium","Xixon24",104
"uncultured euryarchaeote","Xixon01",685
"uncultured euryarchaeote","Xixon05",143
"uncultured euryarchaeote","Xixon06",154
"uncultured euryarchaeote","Xixon07",424
"uncultured euryarchaeote","Xixon08",511
"uncultured euryarchaeote","Xixon09",179
"uncultured euryarchaeote","Xixon10",16
"uncultured euryarchaeote","Xixon12",526
"uncultured euryarchaeote","Xixon13",99
"uncultured euryarchaeote","Xixon15",154
"uncultured euryarchaeote","Xixon16",91
"uncultured euryarchaeote","Xixon17",41
"uncultured euryarchaeote","Xixon18",323
"uncultured euryarchaeote","Xixon21",102
"uncultured euryarchaeote","Xixon25",217
"uncultured euryarchaeote","Xixon26",565
"uncultured euryarchaeote","Xixon27",175
"uncultured forest","Xixon02",160
"uncultured forest","Xixon03",5547
"uncultured forest","Xixon14",235
"uncultured forest","Xixon22",89
"uncultured forest","Xixon23",165
"uncultured forest","Xixon24",1046
"uncultured forest","Xixon29",123
"uncultured gamma","Xixon01",63
"uncultured gamma","Xixon03",50
"uncultured gamma","Xixon04",199
"uncultured gamma","Xixon05",41
"uncultured gamma","Xixon06",109
"uncultured gamma","Xixon07",48
"uncultured gamma","Xixon08",127
"uncultured gamma","Xixon09",134
"uncultured gamma","Xixon10",106
"uncultured gamma","Xixon11",127
"uncultured gamma","Xixon12",41
"uncultured gamma","Xixon13",74
"uncultured gamma","Xixon14",17
"uncultured gamma","Xixon15",121
"uncultured gamma","Xixon16",37
"uncultured gamma","Xixon17",55
"uncultured gamma","Xixon18",77
"uncultured gamma","Xixon19",170
"uncultured gamma","Xixon20",22
"uncultured gamma","Xixon21",105
"uncultured gamma","Xixon22",117
"uncultured gamma","Xixon23",85
"uncultured gamma","Xixon25",65
"uncultured gamma","Xixon26",66
"uncultured gamma","Xixon27",98
"uncultured gamma","Xixon28",160
"uncultured gamma","Xixon29",56
"uncultured gamma","Xixon30",66
"uncultured marine","Xixon05",13
"uncultured marine","Xixon06",31
"uncultured marine","Xixon07",23
"uncultured marine","Xixon08",23
"uncultured marine","Xixon09",34
"uncultured marine","Xixon10",15
"uncultured marine","Xixon14",14
"uncultured marine","Xixon15",19
"uncultured marine","Xixon18",14
"uncultured marine","Xixon20",30
"uncultured marine","Xixon24",17
"uncultured marine","Xixon27",14
"uncultured marine","Xixon29",12
"uncultured microorganism","Xixon01",1412
"uncultured microorganism","Xixon04",190
"uncultured microorganism","Xixon05",572
"uncultured microorganism","Xixon06",522
"uncultured microorganism","Xixon07",1181
"uncultured microorganism","Xixon08",1374
"uncultured microorganism","Xixon09",757
"uncultured microorganism","Xixon10",257
"uncultured microorganism","Xixon11",450
"uncultured microorganism","Xixon12",1468
"uncultured microorganism","Xixon13",243
"uncultured microorganism","Xixon14",439
"uncultured microorganism","Xixon15",338
"uncultured microorganism","Xixon16",590
"uncultured microorganism","Xixon17",577
"uncultured microorganism","Xixon18",793
"uncultured microorganism","Xixon19",206
"uncultured microorganism","Xixon20",105
"uncultured microorganism","Xixon21",456
"uncultured microorganism","Xixon22",85
"uncultured microorganism","Xixon23",89
"uncultured microorganism","Xixon24",26
"uncultured microorganism","Xixon25",1127
"uncultured microorganism","Xixon26",857
"uncultured microorganism","Xixon27",675
"uncultured microorganism","Xixon28",218
"uncultured microorganism","Xixon29",19
"uncultured microorganism","Xixon30",343
"uncultured organism","Xixon01",269
"uncultured organism","Xixon02",69
"uncultured organism","Xixon04",152
"uncultured organism","Xixon05",56
"uncultured organism","Xixon06",336
"uncultured organism","Xixon07",359
"uncultured organism","Xixon08",458
"uncultured organism","Xixon09",173
"uncultured organism","Xixon10",201
"uncultured organism","Xixon11",213
"uncultured organism","Xixon12",499
"uncultured organism","Xixon13",111
"uncultured organism","Xixon14",235
"uncultured organism","Xixon15",214
"uncultured organism","Xixon16",146
"uncultured organism","Xixon17",166
"uncultured organism","Xixon18",135
"uncultured organism","Xixon19",644
"uncultured organism","Xixon20",195
"uncultured organism","Xixon21",339
"uncultured organism","Xixon22",90
"uncultured organism","Xixon23",201
"uncultured organism","Xixon25",255
"uncultured organism","Xixon26",426
"uncultured organism","Xixon27",329
"uncultured organism","Xixon28",127
"uncultured organism","Xixon29",123
"uncultured organism","Xixon30",43
"uncultured planctomycete","Xixon01",45
"uncultured planctomycete","Xixon02",22
"uncultured planctomycete","Xixon03",114
"uncultured planctomycete","Xixon04",55
"uncultured planctomycete","Xixon05",19
"uncultured planctomycete","Xixon06",102
"uncultured planctomycete","Xixon07",51
"uncultured planctomycete","Xixon08",36
"uncultured planctomycete","Xixon10",60
"uncultured planctomycete","Xixon11",38
"uncultured planctomycete","Xixon12",33
"uncultured planctomycete","Xixon13",18
"uncultured planctomycete","Xixon15",45
"uncultured planctomycete","Xixon16",25
"uncultured planctomycete","Xixon17",43
"uncultured planctomycete","Xixon18",32
"uncultured planctomycete","Xixon19",54
"uncultured planctomycete","Xixon20",74
"uncultured planctomycete","Xixon21",67
"uncultured planctomycete","Xixon22",24
"uncultured planctomycete","Xixon23",106
"uncultured planctomycete","Xixon24",85
"uncultured planctomycete","Xixon25",26
"uncultured planctomycete","Xixon26",47
"uncultured planctomycete","Xixon27",21
"uncultured planctomycete","Xixon28",24
"uncultured planctomycete","Xixon29",16
"uncultured planctomycete","Xixon30",25
"uncultured prokaryote","Xixon01",49
"uncultured prokaryote","Xixon02",97
"uncultured prokaryote","Xixon04",99
"uncultured prokaryote","Xixon05",65
"uncultured prokaryote","Xixon06",183
"uncultured prokaryote","Xixon07",58
"uncultured prokaryote","Xixon08",167
"uncultured prokaryote","Xixon09",222
"uncultured prokaryote","Xixon10",69
"uncultured prokaryote","Xixon11",64
"uncultured prokaryote","Xixon12",17
"uncultured prokaryote","Xixon13",126
"uncultured prokaryote","Xixon14",20
"uncultured prokaryote","Xixon15",132
"uncultured prokaryote","Xixon16",31
"uncultured prokaryote","Xixon17",62
"uncultured prokaryote","Xixon18",143
"uncultured prokaryote","Xixon19",81
"uncultured prokaryote","Xixon20",40
"uncultured prokaryote","Xixon21",61
"uncultured prokaryote","Xixon22",238
"uncultured prokaryote","Xixon23",230
"uncultured prokaryote","Xixon25",13
"uncultured prokaryote","Xixon26",78
"uncultured prokaryote","Xixon27",46
"uncultured prokaryote","Xixon28",260
"uncultured prokaryote","Xixon29",92
"uncultured prokaryote","Xixon30",96
"uncultured proteobacterium","Xixon01",941
"uncultured proteobacterium","Xixon02",988
"uncultured proteobacterium","Xixon03",329
"uncultured proteobacterium","Xixon04",659
"uncultured proteobacterium","Xixon05",400
"uncultured proteobacterium","Xixon06",918
"uncultured proteobacterium","Xixon07",354
"uncultured proteobacterium","Xixon08",758
"uncultured proteobacterium","Xixon09",701
"uncultured proteobacterium","Xixon10",782
"uncultured proteobacterium","Xixon11",742
"uncultured proteobacterium","Xixon12",313
"uncultured proteobacterium","Xixon13",493
"uncultured proteobacterium","Xixon14",550
"uncultured proteobacterium","Xixon15",572
"uncultured proteobacterium","Xixon16",481
"uncultured proteobacterium","Xixon17",476
"uncultured proteobacterium","Xixon18",348
"uncultured proteobacterium","Xixon19",1035
"uncultured proteobacterium","Xixon20",793
"uncultured proteobacterium","Xixon21",881
"uncultured proteobacterium","Xixon22",640
"uncultured proteobacterium","Xixon23",217
"uncultured proteobacterium","Xixon24",1016
"uncultured proteobacterium","Xixon25",250
"uncultured proteobacterium","Xixon26",537
"uncultured proteobacterium","Xixon27",422
"uncultured proteobacterium","Xixon28",369
"uncultured proteobacterium","Xixon29",1014
"uncultured proteobacterium","Xixon30",219
"uncultured rape","Xixon07",18
"uncultured rape","Xixon10",19
"uncultured rape","Xixon15",16
"uncultured rape","Xixon17",15
"uncultured sludge","Xixon01",75
"uncultured sludge","Xixon02",37
"uncultured sludge","Xixon04",110
"uncultured sludge","Xixon05",30
"uncultured sludge","Xixon06",49
"uncultured sludge","Xixon07",71
"uncultured sludge","Xixon08",102
"uncultured sludge","Xixon09",63
"uncultured sludge","Xixon10",105
"uncultured sludge","Xixon11",81
"uncultured sludge","Xixon12",113
"uncultured sludge","Xixon13",95
"uncultured sludge","Xixon15",115
"uncultured sludge","Xixon16",46
"uncultured sludge","Xixon17",74
"uncultured sludge","Xixon18",69
"uncultured sludge","Xixon19",101
"uncultured sludge","Xixon20",59
"uncultured sludge","Xixon21",63
"uncultured sludge","Xixon22",215
"uncultured sludge","Xixon23",95
"uncultured sludge","Xixon24",15
"uncultured sludge","Xixon25",44
"uncultured sludge","Xixon26",64
"uncultured sludge","Xixon27",70
"uncultured sludge","Xixon28",58
"uncultured sludge","Xixon29",77
"uncultured sludge","Xixon30",59
"uncultured soil","Xixon01",1388
"uncultured soil","Xixon02",569
"uncultured soil","Xixon03",1141
"uncultured soil","Xixon04",1202
"uncultured soil","Xixon05",595
"uncultured soil","Xixon06",1354
"uncultured soil","Xixon07",985
"uncultured soil","Xixon08",1702
"uncultured soil","Xixon09",1623
"uncultured soil","Xixon10",1041
"uncultured soil","Xixon11",1002
"uncultured soil","Xixon12",769
"uncultured soil","Xixon13",752
"uncultured soil","Xixon14",509
"uncultured soil","Xixon15",2441
"uncultured soil","Xixon16",408
"uncultured soil","Xixon17",572
"uncultured soil","Xixon18",735
"uncultured soil","Xixon19",1116
"uncultured soil","Xixon20",986
"uncultured soil","Xixon21",980
"uncultured soil","Xixon22",1138
"uncultured soil","Xixon23",2170
"uncultured soil","Xixon24",414
"uncultured soil","Xixon25",430
"uncultured soil","Xixon26",611
"uncultured soil","Xixon27",766
"uncultured soil","Xixon28",1883
"uncultured soil","Xixon29",1059
"uncultured soil","Xixon30",806
"uncultured subdivision","Xixon01",58
"uncultured subdivision","Xixon07",16
"uncultured subdivision","Xixon10",17
"uncultured subdivision","Xixon11",15
"uncultured subdivision","Xixon13",12
"uncultured subdivision","Xixon16",14
"uncultured subdivision","Xixon18",12
"uncultured subdivision","Xixon19",42
"uncultured subdivision","Xixon21",13
"uncultured subdivision","Xixon28",21
"uncultured subdivision","Xixon30",16
"uncultured sulfur-oxidizing","Xixon19",13
"uncultured thermal","Xixon03",26
"uncultured verrucomicrobium","Xixon08",26
"uncultured verrucomicrobium","Xixon09",30
"uncultured verrucomicrobium","Xixon25",13
"uncultured verrucomicrobium","Xixon27",23
"uncultured verrucomicrobium","Xixon28",73
"uncultured verrucomicrobium","Xixon29",24
"uncultured verrucomicrobium","Xixon30",21
"unidentified archaeon","Xixon01",35
"unidentified archaeon","Xixon06",99
"unidentified archaeon","Xixon11",25
"unidentified archaeon","Xixon12",27
"unidentified archaeon","Xixon13",34
"unidentified archaeon","Xixon15",74
"unidentified archaeon","Xixon16",145
"unidentified archaeon","Xixon17",98
"unidentified archaeon","Xixon18",68
"unidentified archaeon","Xixon21",86
"unidentified archaeon","Xixon25",102
"unidentified archaeon","Xixon26",69
"unidentified archaeon","Xixon27",13
"unidentified bacterium","Xixon01",18
"unidentified bacterium","Xixon04",15
"unidentified bacterium","Xixon17",13
"unidentified bacterium","Xixon25",11
"unidentified eubacterium","Xixon01",50
"unidentified eubacterium","Xixon08",21
"unidentified eubacterium","Xixon13",17
"unidentified marine","Xixon27",14
"wastewater metagenome","Xixon01",94
"wastewater metagenome","Xixon02",120
"wastewater metagenome","Xixon03",18
"wastewater metagenome","Xixon04",84
"wastewater metagenome","Xixon05",74
"wastewater metagenome","Xixon06",138
"wastewater metagenome","Xixon07",168
"wastewater metagenome","Xixon08",163
"wastewater metagenome","Xixon09",141
"wastewater metagenome","Xixon10",157
"wastewater metagenome","Xixon11",116
"wastewater metagenome","Xixon12",280
"wastewater metagenome","Xixon13",89
"wastewater metagenome","Xixon14",183
"wastewater metagenome","Xixon15",141
"wastewater metagenome","Xixon16",33
"wastewater metagenome","Xixon17",82
"wastewater metagenome","Xixon18",314
"wastewater metagenome","Xixon19",81
"wastewater metagenome","Xixon20",152
"wastewater metagenome","Xixon21",104
"wastewater metagenome","Xixon22",67
"wastewater metagenome","Xixon23",48
"wastewater metagenome","Xixon24",58
"wastewater metagenome","Xixon25",214
"wastewater metagenome","Xixon26",250
"wastewater metagenome","Xixon27",240
"wastewater metagenome","Xixon28",254
"wastewater metagenome","Xixon29",125
"wastewater metagenome","Xixon30",191
